Timestamp,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2025-02-21 23:50:00,0.704,203.447,0.711,27.837,5.795,83.131,7.88,21.344,34.119,3.246
2025-02-22 00:00:00,8.706,322.745,0.822,27.825,5.789,83.029,7.878,21.354,34.134,3.262
2025-02-22 00:10:00,13.189,224.643,0.759,27.767,5.807,83.168,7.879,21.248,33.978,3.24
2025-02-22 00:20:00,4.346,303.105,0.637,27.722,5.804,83.052,7.887,21.238,33.963,3.286
2025-02-22 00:30:00,6.5,240.284,0.744,27.73,5.769,82.573,7.878,21.261,33.996,3.273
2025-02-22 00:40:00,9.436,211.661,0.791,27.755,5.826,83.494,7.88,21.405,34.204,3.344
2025-02-22 00:50:00,11.594,249.076,0.784,27.771,5.828,83.572,7.883,21.465,34.293,3.227
2025-02-22 01:00:00,12.522,226.278,0.756,27.769,5.858,84.006,7.885,21.488,34.325,3.349
2025-02-22 01:10:00,13.063,218.574,0.803,27.732,5.864,84.035,7.887,21.477,34.308,3.198
2025-02-22 01:20:00,9.876,279.887,0.623,27.858,5.845,84.009,7.884,21.61,34.505,3.306
2025-02-22 01:30:00,10.188,177.63,0.824,27.898,5.866,84.477,7.885,21.83,34.823,3.306
2025-02-22 01:40:00,8.468,256.087,0.781,27.89,5.865,84.445,7.889,21.814,34.8,3.305
2025-02-22 01:50:00,16.563,194.708,0.812,27.844,5.879,84.574,7.89,21.828,34.819,3.182
2025-02-22 02:00:00,6.617,251.452,0.764,27.794,5.884,84.607,7.89,21.865,34.87,3.265
2025-02-22 02:10:00,11.823,250.424,0.832,27.834,5.877,84.597,7.891,21.953,34.998,3.288
2025-02-22 02:20:00,4.846,280.608,0.796,27.749,5.879,84.48,7.885,21.888,34.902,3.176
2025-02-22 02:30:00,11.823,241.956,0.815,27.746,5.835,83.845,7.887,21.908,34.931,3.122
2025-02-22 02:40:00,9.403,273.933,0.843,27.719,5.896,84.727,7.891,21.991,35.049,3.128
2025-02-22 02:50:00,19.621,159.031,0.89,27.704,5.896,84.719,7.893,22.047,35.13,3.151
2025-02-22 03:00:00,33.741,214.561,0.764,27.673,5.676,81.533,7.887,22.047,35.129,3.112
2025-02-22 03:10:00,11.217,300.582,0.709,27.652,5.862,84.151,7.897,22.031,35.105,3.132
2025-02-22 03:20:00,16.656,293.584,0.718,27.532,5.876,84.087,7.893,21.798,34.765,2.97
2025-02-22 03:30:00,13.678,56.277,0.688,27.571,5.884,84.295,7.895,21.898,34.91,2.997
2025-02-22 03:40:00,11.313,91.539,0.729,27.397,5.905,84.258,7.889,21.72,34.649,2.996
2025-02-22 03:50:00,9.511,120.27,0.813,27.605,5.871,84.149,7.892,21.89,34.9,2.981
2025-02-22 04:00:00,10.391,37.015,0.748,27.617,5.877,84.37,7.889,22.138,35.258,3.231
2025-02-22 04:10:00,5.232,84.197,0.716,27.544,5.895,84.468,7.892,22.021,35.087,3.01
2025-02-22 04:20:00,17.506,303.511,0.837,27.616,5.907,84.856,7.899,22.232,35.393,3.013
2025-02-22 04:30:00,7.646,253.699,0.731,27.366,5.924,84.609,7.899,21.977,35.017,2.937
2025-02-22 04:40:00,13.606,286.267,0.787,27.5,5.918,84.771,7.898,22.097,35.194,2.99
2025-02-22 04:50:00,7.451,193.583,0.825,27.503,5.919,84.801,7.899,22.11,35.214,3.007
2025-02-22 05:00:00,7.593,85.976,0.756,27.377,5.938,84.833,7.908,21.985,35.03,2.907
2025-02-22 05:10:00,5.871,28.197,0.752,27.326,5.953,84.969,7.905,21.991,35.037,2.936
2025-02-22 05:20:00,8.683,300.137,0.863,27.394,5.965,85.323,7.912,22.145,35.261,2.87
2025-02-22 05:30:00,7.583,125.365,0.898,27.374,5.974,85.448,7.91,22.203,35.344,2.881
2025-02-22 05:40:00,9.52,32.112,0.641,27.136,6.009,85.512,7.917,22.021,35.073,2.73
2025-02-22 05:50:00,11.732,76.33,0.717,27.073,6.014,85.404,7.914,21.857,34.836,2.756
2025-02-22 06:00:00,23.708,84.708,0.765,27.1,6.028,85.703,7.916,21.971,35.001,2.726
2025-02-22 06:10:00,22.189,101.926,0.75,27.028,6.023,85.388,7.913,21.664,34.556,2.798
2025-02-22 06:20:00,24.876,105.749,0.942,27.738,5.929,85.494,7.91,22.557,35.864,2.92
2025-02-22 06:30:00,33.109,102.027,0.874,27.076,5.986,84.948,7.911,21.696,34.603,2.75
2025-02-22 06:40:00,31.34,88.445,0.92,27.172,6.002,85.414,7.911,21.914,34.921,2.73
2025-02-22 06:50:00,43.149,82.577,0.965,27.157,6.019,85.538,7.912,21.725,34.648,2.776
2025-02-22 07:00:00,44.599,75.59,1.126,27.337,5.995,85.533,7.908,21.863,34.853,2.743
2025-02-22 07:10:00,34.75,93.402,1.299,27.278,6.034,86.009,7.909,21.893,34.893,2.737
2025-02-22 07:20:00,46.407,87.582,1.165,27.352,6.0,85.638,7.906,21.903,34.911,2.695
2025-02-22 07:30:00,48.565,78.462,1.094,27.363,5.992,85.572,7.906,21.968,35.005,2.704
2025-02-22 07:40:00,47.725,82.632,1.36,27.289,6.045,85.991,7.908,21.478,34.296,2.776
2025-02-22 07:50:00,52.283,89.093,1.354,27.575,5.995,85.752,7.906,21.626,34.518,2.876
2025-02-22 08:00:00,50.713,78.316,1.198,27.495,6.006,85.849,7.908,21.717,34.646,2.764
2025-02-22 08:10:00,51.637,81.264,1.028,27.536,5.982,85.504,7.905,21.595,34.473,2.846
2025-02-22 08:20:00,56.324,85.395,1.078,27.648,5.999,85.961,7.904,21.722,34.66,2.873
2025-02-22 08:30:00,58.748,82.414,1.091,27.645,6.031,86.403,7.905,21.683,34.603,2.836
2025-02-22 08:40:00,48.252,84.533,1.402,27.61,6.027,86.344,7.907,21.775,34.735,2.829
2025-02-22 08:50:00,47.99,82.549,1.615,27.582,6.062,86.781,7.907,21.708,34.637,2.852
2025-02-22 09:00:00,43.984,87.111,1.453,27.603,6.064,86.927,7.908,21.916,34.938,2.915
2025-02-22 09:00:00,43.984,87.111,1.453,27.603,6.064,86.927,7.908,21.916,34.938,2.915
2025-02-22 09:10:00,54.1,81.306,1.434,27.607,6.119,87.606,7.908,21.679,34.597,2.848
2025-02-22 09:20:00,53.735,78.591,1.393,27.645,6.084,87.201,7.905,21.763,34.718,2.906
2025-02-22 09:30:00,34.961,76.952,1.159,27.684,6.092,87.418,7.909,21.834,34.822,3.002
2025-02-22 09:40:00,36.177,81.919,0.932,27.781,6.056,87.078,7.907,21.915,34.942,2.89
2025-02-22 09:50:00,34.842,73.823,1.078,27.874,6.057,87.154,7.903,21.745,34.701,2.99
2025-02-22 10:00:00,40.085,72.496,1.269,27.9,6.084,87.591,7.905,21.771,34.738,2.947
2025-02-22 10:10:00,35.127,81.176,0.995,27.924,6.094,87.796,7.906,21.842,34.841,2.948
2025-02-22 10:20:00,34.279,78.622,0.93,28.005,6.08,87.752,7.905,21.917,34.953,2.942
2025-02-22 10:30:00,34.117,98.879,1.02,28.042,6.1,88.067,7.904,21.87,34.886,3.087
2025-02-22 10:40:00,31.498,74.174,0.926,28.09,6.069,87.808,7.904,22.095,35.211,3.164
2025-02-22 10:50:00,36.779,86.408,1.166,28.014,6.148,88.871,7.912,22.144,35.28,3.082
2025-02-22 11:00:00,26.326,73.662,1.028,28.171,6.106,88.482,7.909,22.116,35.245,3.282
2025-02-22 11:10:00,24.201,89.531,1.361,28.135,6.216,90.003,7.917,22.092,35.209,3.172
2025-02-22 11:20:00,15.061,110.58,1.275,28.095,6.3,91.191,7.921,22.163,35.31,3.053
2025-02-22 11:30:00,12.34,78.461,1.189,28.112,6.368,92.223,7.926,22.214,35.384,3.14
2025-02-22 11:40:00,6.891,114.87,1.357,28.146,6.364,92.231,7.927,22.209,35.377,2.99
2025-02-22 11:50:00,4.204,196.647,1.408,28.14,6.403,92.81,7.929,22.254,35.441,2.951
2025-02-22 12:00:00,2.398,183.697,1.581,28.133,6.703,97.082,7.939,22.162,35.309,3.394
2025-02-22 12:10:00,2.853,245.495,1.462,28.126,6.74,97.638,7.943,22.202,35.366,3.352
2025-02-22 12:20:00,4.402,291.551,1.529,28.142,6.651,96.43,7.941,22.301,35.51,3.247
2025-02-22 12:30:00,6.995,348.993,1.411,28.193,6.515,94.605,7.935,22.452,35.728,3.047
2025-02-22 12:40:00,4.424,249.117,1.529,28.25,6.494,94.427,7.935,22.51,35.814,4.033
2025-02-22 12:50:00,6.992,218.567,1.432,28.261,6.495,94.504,7.936,22.585,35.923,3.074
2025-02-22 13:00:00,8.462,75.314,1.344,28.355,6.504,94.797,7.936,22.622,35.978,3.087
2025-02-22 13:10:00,9.819,267.827,1.297,28.339,6.536,95.236,7.937,22.624,35.98,3.14
2025-02-22 13:20:00,2.092,228.353,1.379,28.366,6.551,95.517,7.939,22.643,36.009,2.999
2025-02-22 13:30:00,3.876,146.52,1.335,28.44,6.568,95.899,7.939,22.686,36.073,3.005
2025-02-22 13:40:00,5.574,294.456,1.317,28.464,6.591,96.29,7.94,22.718,36.12,3.04
2025-02-22 13:50:00,3.908,307.333,1.346,28.46,6.538,95.545,7.938,22.776,36.203,3.075
2025-02-22 14:00:00,11.065,244.625,1.601,28.507,6.55,95.846,7.938,22.876,36.348,3.184
2025-02-22 14:10:00,4.169,11.678,1.551,28.441,6.619,96.753,7.943,22.868,36.335,3.008
2025-02-22 14:20:00,6.613,319.652,1.546,28.462,6.613,96.718,7.943,22.924,36.415,3.541
2025-02-22 14:30:00,21.385,260.903,1.691,28.613,6.821,99.871,7.952,22.65,36.027,3.126
2025-02-22 14:40:00,10.999,252.964,1.581,28.617,6.842,100.185,7.953,22.674,36.062,3.105
2025-02-22 14:50:00,17.489,270.579,1.586,28.638,6.944,101.709,7.959,22.66,36.043,3.635
2025-02-22 15:00:00,19.269,246.603,1.849,28.577,6.816,99.796,7.953,22.772,36.202,3.767
2025-02-22 15:10:00,15.09,244.291,1.47,28.571,6.725,98.516,7.948,22.876,36.35,2.885
2025-02-22 15:20:00,9.358,255.742,1.985,28.548,6.823,99.912,7.955,22.875,36.349,3.268
2025-02-22 15:30:00,13.848,243.449,1.993,28.481,6.939,101.52,7.964,22.904,36.388,3.295
2025-02-22 15:40:00,5.19,287.112,2.132,28.484,6.957,101.788,7.965,22.93,36.425,3.351
2025-02-22 15:50:00,10.549,217.105,1.879,28.45,6.93,101.38,7.965,22.991,36.511,3.173
2025-02-22 16:00:00,13.094,218.986,2.086,28.439,6.994,102.278,7.968,22.972,36.484,3.235
2025-02-22 16:10:00,10.775,262.003,2.234,28.439,7.024,102.697,7.968,22.931,36.424,3.029
2025-02-22 16:20:00,7.079,230.941,1.939,28.419,6.847,100.13,7.957,23.023,36.556,2.809
2025-02-22 16:30:00,9.722,264.004,2.015,28.397,6.767,98.986,7.956,23.134,36.713,2.665
2025-02-22 16:40:00,8.211,159.639,2.086,28.407,6.852,100.226,7.959,23.112,36.683,2.878
2025-02-22 16:50:00,9.389,219.023,2.134,28.401,6.963,101.81,7.966,23.059,36.607,2.756
2025-02-22 17:00:00,13.223,259.826,2.436,28.365,7.209,105.339,7.983,23.032,36.566,3.079
2025-02-22 17:10:00,5.359,251.977,2.073,28.373,7.047,103.019,7.973,23.097,36.66,3.087
2025-02-22 17:20:00,12.644,256.918,1.898,28.359,6.835,99.951,7.96,23.194,36.799,2.512
2025-02-22 17:30:00,3.954,334.711,2.13,28.277,7.099,103.629,7.977,23.114,36.681,2.907
2025-02-22 17:40:00,8.392,286.05,2.052,28.246,7.095,103.515,7.978,23.138,36.715,2.96
2025-02-22 17:50:00,21.576,281.402,1.838,28.231,6.969,101.68,7.97,23.179,36.773,2.824
2025-02-22 18:00:00,14.955,301.337,1.885,28.206,6.889,100.497,7.965,23.222,36.833,2.601
2025-02-22 18:10:00,8.032,108.657,1.829,28.15,6.85,99.846,7.964,23.244,36.862,2.601
2025-02-22 18:20:00,1.651,335.436,1.976,28.129,6.81,99.243,7.961,23.273,36.904,2.445
2025-02-22 18:30:00,6.231,157.244,2.053,28.083,6.837,99.567,7.965,23.288,36.924,2.589
2025-02-22 18:40:00,8.915,84.084,2.219,28.152,6.827,99.542,7.961,23.296,36.938,2.543
2025-02-22 18:50:00,11.428,118.418,2.223,28.129,6.844,99.724,7.96,23.235,36.85,2.38
2025-02-22 19:00:00,13.049,72.48,2.1,28.116,6.848,99.765,7.96,23.246,36.864,2.461
2025-02-22 19:10:00,4.289,52.086,2.051,28.103,6.823,99.398,7.961,23.289,36.926,2.553
2025-02-22 19:20:00,14.403,72.299,2.042,28.101,6.816,99.299,7.959,23.294,36.933,2.657
2025-02-22 19:30:00,21.25,73.326,1.817,28.066,6.793,98.906,7.959,23.293,36.931,2.392
2025-02-22 19:40:00,29.45,73.691,1.793,28.101,6.795,98.971,7.958,23.253,36.874,2.832
2025-02-22 19:50:00,24.755,83.425,1.721,28.054,6.859,99.826,7.964,23.255,36.876,2.745
2025-02-22 20:00:00,42.202,86.332,1.632,28.071,6.78,98.765,7.961,23.38,37.055,2.743
2025-02-22 20:10:00,34.89,80.012,1.642,28.107,6.81,99.241,7.965,23.336,36.993,2.749
2025-02-22 20:20:00,39.949,81.148,1.628,28.035,6.813,99.147,7.967,23.308,36.95,2.608
2025-02-22 20:30:00,34.665,93.019,1.722,28.081,6.774,98.68,7.961,23.356,37.021,2.583
2025-02-22 20:40:00,40.916,75.874,1.56,28.045,6.672,97.186,7.957,23.444,37.145,2.651
2025-02-22 20:50:00,38.615,85.47,1.112,28.087,6.463,94.075,7.941,23.201,36.799,2.837
2025-02-22 21:00:00,41.443,81.458,1.075,27.986,6.425,93.163,7.937,22.799,36.22,2.737
2025-02-22 21:10:00,43.358,81.658,0.947,27.996,6.383,92.408,7.93,22.492,35.78,2.775
2025-02-22 21:20:00,39.196,87.789,0.955,28.051,6.365,92.22,7.93,22.451,35.722,2.841
2025-02-22 21:30:00,43.634,89.524,0.878,27.983,6.341,91.669,7.927,22.267,35.455,2.847
2025-02-22 21:40:00,39.665,94.983,0.84,27.961,6.321,91.31,7.926,22.187,35.34,2.741
2025-02-22 21:50:00,34.902,78.464,0.834,27.952,6.299,90.961,7.924,22.152,35.289,2.678
2025-02-22 22:00:00,27.735,95.887,0.853,27.948,6.276,90.557,7.922,22.033,35.118,2.612
2025-02-22 22:10:00,29.441,78.087,0.852,27.953,6.242,90.047,7.919,21.974,35.032,2.745
2025-02-22 22:20:00,23.692,91.559,0.845,27.944,6.24,89.989,7.918,21.956,35.006,2.743
2025-02-22 22:30:00,32.342,77.492,0.864,27.957,6.197,89.3,7.918,21.769,34.737,2.827
2025-02-22 22:40:00,27.445,79.184,0.709,27.952,6.134,88.314,7.913,21.64,34.551,2.778
2025-02-22 22:50:00,32.836,82.604,0.729,27.861,6.122,87.931,7.913,21.493,34.336,2.737
2025-02-22 23:00:00,28.128,86.243,0.846,27.947,6.11,87.952,7.912,21.596,34.488,2.784
2025-02-22 23:10:00,20.378,79.364,0.911,27.92,6.098,87.761,7.913,21.639,34.548,2.784
2025-02-22 23:20:00,13.6,89.347,0.816,27.959,6.064,87.298,7.91,21.591,34.48,2.843
2025-02-22 23:30:00,11.448,123.029,0.727,27.908,6.048,86.965,7.908,21.548,34.417,2.764
2025-02-22 23:40:00,21.936,69.101,0.853,27.91,6.065,87.244,7.905,21.599,34.49,2.82
2025-02-22 23:50:00,5.917,52.47,0.818,27.879,6.064,87.199,7.907,21.631,34.535,2.782
2025-02-23 00:00:00,15.365,83.496,0.773,27.827,6.059,87.044,7.906,21.605,34.496,2.745
2025-02-23 00:10:00,14.719,79.461,0.75,27.776,6.079,87.266,7.912,21.623,34.52,2.84
2025-02-23 00:20:00,7.814,73.661,0.728,27.791,6.061,87.021,7.906,21.626,34.526,2.723
2025-02-23 00:30:00,7.43,54.868,0.755,27.827,5.996,86.139,7.903,21.613,34.508,2.741
2025-02-23 00:40:00,7.991,258.716,0.683,27.802,5.958,85.553,7.899,21.63,34.531,2.898
2025-02-23 00:50:00,7.702,216.036,0.825,27.775,5.884,84.47,7.894,21.639,34.543,2.82
2025-02-23 01:00:00,9.074,344.994,1.199,27.771,5.952,85.434,7.898,21.654,34.566,2.946
2025-02-23 01:10:00,16.555,218.919,0.797,27.747,6.018,86.36,7.903,21.678,34.599,2.924
2025-02-23 01:20:00,13.38,283.598,0.88,27.729,6.056,86.905,7.907,21.722,34.662,2.959
2025-02-23 01:30:00,9.71,179.053,0.861,27.682,6.037,86.554,7.908,21.708,34.64,2.901
2025-02-23 01:40:00,5.575,291.431,0.806,27.639,5.989,85.809,7.903,21.703,34.632,2.839
2025-02-23 01:50:00,8.608,223.713,0.826,27.629,6.087,87.203,7.903,21.717,34.652,2.837
2025-02-23 02:00:00,29.72,162.435,0.836,27.621,6.112,87.575,7.905,21.764,34.72,2.919
2025-02-23 02:10:00,8.26,225.505,0.899,27.894,6.014,86.634,7.904,21.913,34.942,2.841
2025-02-23 02:20:00,16.493,267.083,0.787,27.757,6.05,86.894,7.906,21.799,34.773,2.686
2025-02-23 02:30:00,8.954,298.569,0.787,27.855,6.03,86.798,7.907,21.867,34.875,2.787
2025-02-23 02:40:00,11.341,229.121,0.789,27.741,6.052,86.932,7.91,21.867,34.871,2.86
2025-02-23 02:50:00,18.434,252.2,0.771,27.77,6.065,87.191,7.912,21.927,34.959,2.889
2025-02-23 03:00:00,18.936,152.581,0.806,27.733,6.045,86.859,7.91,21.939,34.974,2.896
2025-02-23 03:10:00,23.629,284.909,0.976,27.738,6.033,86.701,7.911,21.972,35.023,2.792
2025-02-23 03:20:00,16.675,218.76,0.882,27.777,6.06,87.181,7.915,22.049,35.135,2.872
2025-02-23 03:30:00,15.252,267.524,0.844,27.749,6.057,87.1,7.914,22.033,35.112,2.723
2025-02-23 03:40:00,12.953,171.258,0.819,27.662,6.084,87.348,7.915,22.026,35.097,2.682
2025-02-23 03:50:00,12.127,256.676,0.837,27.634,6.074,87.207,7.914,22.092,35.192,2.849
2025-02-23 04:00:00,1.408,47.313,0.816,27.603,6.044,86.731,7.916,22.09,35.188,2.699
2025-02-23 04:10:00,11.564,226.242,0.894,27.528,6.007,86.106,7.913,22.132,35.246,2.937
2025-02-23 04:20:00,3.037,10.981,1.01,27.541,6.086,87.343,7.92,22.296,35.483,2.767
2025-02-23 04:30:00,32.63,228.401,0.984,27.48,6.121,87.85,7.925,22.484,35.751,2.782
2025-02-23 04:40:00,12.985,339.636,0.933,27.482,6.133,88.029,7.923,22.502,35.777,2.568
2025-02-23 04:50:00,5.198,24.16,0.9,27.403,6.134,87.932,7.926,22.532,35.818,2.574
2025-02-23 05:00:00,12.85,267.953,0.88,27.422,6.134,87.957,7.926,22.505,35.78,2.616
2025-02-23 05:10:00,12.963,280.846,1.012,27.492,6.136,88.337,7.931,23.027,36.53,2.757
2025-02-23 05:20:00,6.822,289.188,0.971,27.466,6.145,88.395,7.933,22.942,36.408,3.14
2025-02-23 05:30:00,20.479,281.655,1.033,27.435,6.143,88.529,7.938,23.372,37.021,3.06
2025-02-23 05:40:00,10.057,325.849,0.968,27.268,6.181,88.907,7.942,23.53,37.242,2.645
2025-02-23 05:50:00,15.215,40.811,1.026,27.257,6.199,89.219,7.947,23.68,37.456,2.624
2025-02-23 06:00:00,9.331,86.299,1.028,27.238,6.209,89.348,7.949,23.694,37.474,2.644
2025-02-23 06:10:00,12.089,251.991,0.986,27.297,6.185,89.069,7.945,23.647,37.41,2.637
2025-02-23 06:20:00,6.821,114.225,1.044,27.27,6.189,88.98,7.941,23.439,37.112,2.608
2025-02-23 06:30:00,14.967,258.752,1.021,27.323,6.189,89.155,7.944,23.64,37.401,2.584
2025-02-23 06:40:00,9.189,22.718,1.152,27.203,6.217,89.286,7.951,23.44,37.112,2.54
2025-02-23 06:50:00,9.877,38.838,1.215,27.094,6.244,89.364,7.949,23.173,36.726,2.507
2025-02-23 07:00:00,21.028,68.74,1.258,27.053,6.225,88.99,7.947,23.073,36.581,2.614
2025-02-23 07:10:00,18.322,86.992,1.424,27.115,6.265,89.77,7.949,23.306,36.918,2.555
2025-02-23 07:20:00,22.583,89.7,1.658,27.05,6.295,89.847,7.943,22.827,36.229,2.446
2025-02-23 07:30:00,34.426,90.03,1.302,27.138,6.257,89.27,7.936,22.466,35.714,2.533
2025-02-23 07:40:00,27.623,81.71,1.175,27.263,6.231,89.294,7.935,22.883,36.316,2.502
2025-02-23 07:50:00,35.71,87.335,1.135,27.274,6.175,88.38,7.929,22.615,35.933,2.475
2025-02-23 08:00:00,27.46,95.16,1.121,27.262,6.243,89.241,7.932,22.43,35.666,2.46
2025-02-23 08:10:00,38.707,97.47,0.877,27.317,6.27,89.729,7.931,22.474,35.731,2.385
2025-02-23 08:20:00,44.645,79.265,1.05,27.417,6.242,89.593,7.931,22.713,36.077,2.471
2025-02-23 08:30:00,38.208,80.382,1.338,27.493,6.328,90.927,7.934,22.682,36.036,2.349
2025-02-23 08:40:00,51.386,82.47,1.335,27.536,6.35,91.375,7.936,22.792,36.195,2.358
2025-02-23 08:50:00,57.666,81.01,1.354,27.552,6.351,91.386,7.936,22.741,36.123,2.397
2025-02-23 09:00:00,57.493,85.802,1.299,27.675,6.313,90.943,7.932,22.56,35.867,2.5
2025-02-23 09:00:00,57.493,85.802,1.299,27.675,6.313,90.943,7.932,22.56,35.867,2.5
2025-02-23 09:10:00,54.835,88.703,1.286,27.674,6.224,89.672,7.93,22.588,35.907,2.671
2025-02-23 09:20:00,47.757,69.643,1.471,27.669,6.278,90.491,7.928,22.696,36.061,2.589
2025-02-23 09:30:00,56.68,85.745,1.267,27.66,6.263,90.26,7.928,22.708,36.078,2.581
2025-02-23 09:40:00,53.18,75.254,0.986,27.725,6.251,90.198,7.925,22.734,36.117,2.609
2025-02-23 09:50:00,60.205,88.769,1.455,27.735,6.24,90.117,7.926,22.837,36.266,2.69
2025-02-23 10:00:00,53.822,81.075,1.762,27.717,6.309,91.154,7.93,22.949,36.426,2.685
2025-02-23 10:10:00,49.733,87.595,1.501,27.701,6.33,91.462,7.929,23.025,36.535,2.631
2025-02-23 10:20:00,64.651,89.141,1.611,27.709,6.354,91.868,7.932,23.124,36.677,2.765
2025-02-23 10:30:00,54.931,78.676,1.362,27.776,6.406,92.628,7.932,22.936,36.41,2.698
2025-02-23 10:40:00,60.818,88.159,1.085,27.841,6.364,92.118,7.928,22.941,36.419,2.846
2025-02-23 10:50:00,50.399,87.291,1.297,27.93,6.266,90.854,7.923,22.966,36.457,2.856
2025-02-23 11:00:00,58.241,83.12,1.055,27.91,6.243,90.598,7.922,23.202,36.795,2.891
2025-02-23 11:10:00,55.365,93.304,1.168,27.971,6.296,91.425,7.925,23.13,36.694,2.776
2025-02-23 11:20:00,39.004,79.945,1.309,27.986,6.281,91.224,7.923,23.096,36.645,2.808
2025-02-23 11:30:00,38.587,87.178,1.42,27.97,6.32,91.842,7.927,23.241,36.852,2.902
2025-02-23 11:40:00,35.666,82.182,1.482,27.96,6.349,92.308,7.928,23.363,37.027,2.89
2025-02-23 11:50:00,38.563,95.453,1.557,27.955,6.534,95.062,7.936,23.488,37.205,3.294
2025-02-23 12:00:00,28.609,78.022,1.195,28.033,6.388,93.167,7.932,23.716,37.533,2.891
2025-02-23 12:10:00,30.418,72.727,1.519,28.047,6.293,91.936,7.929,23.947,37.863,3.176
2025-02-23 12:20:00,28.966,105.2,1.583,28.044,6.423,93.817,7.935,23.96,37.882,3.181
2025-02-23 12:30:00,22.656,87.695,1.558,28.017,6.572,95.968,7.942,23.974,37.9,3.34
2025-02-23 12:40:00,10.233,61.87,1.592,28.037,6.461,94.523,7.94,24.244,38.287,3.343
2025-02-23 12:50:00,17.615,104.302,1.817,28.06,6.479,94.828,7.937,24.268,38.32,3.384
2025-02-23 13:00:00,8.423,156.466,1.786,28.062,6.541,95.722,7.943,24.224,38.258,3.142
2025-02-23 13:10:00,8.657,158.08,1.475,28.077,6.626,96.963,7.947,24.16,38.168,3.302
2025-02-23 13:20:00,17.058,121.042,1.458,28.11,6.677,97.733,7.949,24.114,38.103,3.663
2025-02-23 13:30:00,11.171,232.344,1.546,28.148,6.71,98.273,7.949,24.102,38.087,3.927
2025-02-23 13:40:00,14.533,252.34,1.68,28.149,6.666,97.688,7.95,24.236,38.278,3.853
2025-02-23 13:50:00,7.15,237.808,1.543,28.203,6.665,97.79,7.947,24.27,38.328,3.842
2025-02-23 14:00:00,8.928,236.898,1.778,28.221,6.604,96.97,7.946,24.363,38.461,3.389
2025-02-23 14:10:00,5.554,240.742,1.812,28.251,6.615,97.185,7.945,24.346,38.438,3.321
2025-02-23 14:20:00,6.478,228.32,1.753,28.28,6.764,99.39,7.952,24.295,38.367,4.205
2025-02-23 14:30:00,8.417,200.048,1.83,28.222,6.625,97.367,7.948,24.503,38.661,2.965
2025-02-23 14:40:00,4.313,233.075,2.0,28.18,6.662,97.822,7.95,24.492,38.644,2.932
2025-02-23 14:50:00,12.496,208.955,1.991,28.185,6.695,98.333,7.953,24.517,38.679,2.869
2025-02-23 15:00:00,4.438,241.599,1.967,28.155,6.713,98.553,7.954,24.533,38.7,2.91
2025-02-23 15:10:00,9.315,267.662,2.066,28.194,6.757,99.274,7.956,24.538,38.709,3.121
2025-02-23 15:20:00,11.032,283.565,2.024,28.237,6.712,98.736,7.954,24.638,38.854,3.168
2025-02-23 15:30:00,15.035,249.855,1.965,28.201,6.674,98.138,7.953,24.685,38.918,3.39
2025-02-23 15:40:00,9.084,226.86,1.911,28.182,6.608,97.179,7.949,24.761,39.026,3.201
2025-02-23 15:50:00,18.442,250.084,1.79,28.179,6.578,96.772,7.945,24.815,39.103,3.183
2025-02-23 16:00:00,8.93,246.723,1.628,28.162,6.486,95.437,7.944,24.899,39.221,3.436
2025-02-23 16:10:00,6.279,288.138,2.196,28.175,6.869,100.96,7.962,24.655,38.875,3.491
2025-02-23 16:20:00,12.076,223.935,2.532,28.139,7.1,104.175,7.975,24.477,38.621,3.864
2025-02-23 16:30:00,22.634,246.448,2.54,28.095,7.023,103.015,7.972,24.547,38.718,3.982
2025-02-23 16:40:00,16.929,246.219,2.356,28.083,6.928,101.652,7.968,24.635,38.843,3.736
2025-02-23 16:50:00,17.767,255.063,2.486,28.048,6.982,102.357,7.971,24.596,38.787,4.025
2025-02-23 17:00:00,16.707,252.274,2.41,27.979,6.813,99.843,7.962,24.744,38.995,2.96
2025-02-23 17:10:00,22.45,252.282,2.148,27.99,6.771,99.308,7.959,24.853,39.149,3.068
2025-02-23 17:20:00,18.49,247.578,2.411,28.008,7.01,102.749,7.972,24.669,38.889,3.867
2025-02-23 17:30:00,21.003,246.22,2.177,27.957,6.952,101.852,7.973,24.746,38.997,3.725
2025-02-23 17:40:00,7.15,268.45,1.836,27.938,6.677,97.937,7.957,25.019,39.382,2.768
2025-02-23 17:50:00,13.536,277.505,1.714,27.882,6.666,97.721,7.956,25.077,39.462,2.859
2025-02-23 18:00:00,12.008,239.201,1.779,27.898,6.86,100.51,7.968,24.934,39.261,3.284
2025-02-23 18:10:00,6.807,269.432,2.248,27.874,6.919,101.393,7.971,25.028,39.393,2.774
2025-02-23 18:20:00,2.721,151.468,2.226,27.835,6.901,101.023,7.972,24.956,39.289,2.898
2025-02-23 18:30:00,14.921,292.921,2.04,27.817,6.899,100.939,7.972,24.913,39.228,3.232
2025-02-23 18:40:00,9.793,293.436,2.602,27.824,6.852,100.242,7.967,24.887,39.192,3.047
2025-02-23 18:50:00,8.216,235.971,2.147,27.786,6.866,100.402,7.97,24.94,39.265,2.775
2025-02-23 19:00:00,18.922,153.619,2.511,27.763,6.877,100.467,7.973,24.838,39.121,2.974
